"ID" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"BSG" "BSG" 0.450968167838168 8.93249207433455 2.50166124436113 0.0147519959247606 0.0385327614637341 -3.79070838204783
"PLEKHG3" "PLEKHG3" -0.256809113742795 7.48731246803317 -2.50132815834252 0.0147646904799049 0.038561013507823 -3.79147257827446
"LIG4" "LIG4" 0.315254956521739 7.57917679411765 2.50098441250441 0.014777801616324 0.0385903462129371 -3.79226114261437
"LINC01921" "LINC01921" -0.105362163591649 4.53979623258245 -2.50091949439447 0.0147802788963665 0.0385919060270429 -3.79241005680406
"DUSP28" "DUSP28" -0.265559438735178 8.01788955882353 -2.50043898894486 0.0147986266528992 0.0386343628329633 -3.79351217759728
"SLC25A53" "SLC25A53" -0.1358042663068 3.84515837578941 -2.50039510230288 0.0148003034547167 0.0386343628329633 -3.79361283029169
"CTF1" "CTF1" 0.257439252722075 7.00635939850799 2.50013762965162 0.0148101443051895 0.0386551357020891 -3.79420330651993
"CD19" "CD19" -0.501864864070747 5.86180196198944 -2.49976842249799 0.0148242660379806 0.0386811146387968 -3.79504994149519
"HSPB9" "HSPB9" -0.162613142292489 4.94141573529412 -2.49976602655724 0.0148243577194394 0.0386811146387968 -3.79505543532698
"TRIP6" "TRIP6" -0.323950032646223 9.48865170598659 -2.49972962549264 0.0148257506809262 0.0386811146387968 -3.79513890151314
"USP37" "USP37" -0.302604375494071 7.56548982352941 -2.49954723276406 0.0148327320882735 0.0386915371747593 -3.79555710554464
"CYREN" "CYREN" -0.292675468576134 8.47946109522934 -2.49951739173312 0.0148338745887656 0.0386915371747593 -3.79562552493511
"MGA" "MGA" -0.223923589812552 8.14778272118854 -2.49947755533075 0.014835399897824 0.0386915371747593 -3.79571686061361
"MYCBP" "MYCBP" -0.301276883225583 9.35749728344434 -2.49894231477993 0.0148559075998351 0.038740100509326 -3.7969439264049
"MTMR2" "MTMR2" 0.248802620119181 8.92692831053705 2.49886284040937 0.0148589548300272 0.0387431252065029 -3.79712610676668
"FKRP" "FKRP" 0.193757729249012 7.57188536764706 2.49844049077656 0.0148751581314056 0.0387804478183253 -3.79809418476741
"SLC49A4" "SLC49A4" 0.36142645652174 9.04851263235294 2.49824743870974 0.0148825698056193 0.0387948435517147 -3.79853663888954
"RPA3" "RPA3" -0.39714340691242 9.56822066333204 -2.4979331233949 0.0148946441447941 0.0388213883956747 -3.79925695426954
"NHLRC2" "NHLRC2" 0.292973450257827 8.23921066927687 2.49746263829453 0.0149127341873826 0.0388636038337679 -3.8003350226983
"MPZL1" "MPZL1" -0.252003355696282 9.58387729069414 -2.49682835775309 0.014937153436507 0.0389223008053586 -3.80178814448875
"FRMD6" "FRMD6" -0.557185521989325 9.47950572820195 -2.49627617227693 0.014958441402465 0.0389728246109661 -3.80305293864444
"CCN6" "CCN6" -0.273486735520692 4.0030928717842 -2.49617532474115 0.0149623322453734 0.0389780147630744 -3.80328390724838
"GPR156" "GPR156" -0.132325867588933 6.60615160294118 -2.49535043271408 0.0149941919863986 0.0390560554620974 -3.80517284575896
"KIF5B" "KIF5B" 0.336438298954395 11.5215226476901 2.49494384058199 0.0150099182210952 0.0390920580109925 -3.80610371913099
"CTAGE1" "CTAGE1" -0.0887686290400827 3.66213899621082 -2.49462633878277 0.0150222089280603 0.0391191050203249 -3.80683053673348
"NALCN" "NALCN" -0.579642942687746 7.52710672058824 -2.49448217479925 0.0150277926022352 0.0391286817020147 -3.80716052812575
"COL4A4" "COL4A4" 0.55614731027668 8.70975283823529 2.49387064737039 0.0150514986965425 0.0391854363021717 -3.80856013827461
"LOC100507006" "LOC100507006" 0.142049219367589 5.40537292647059 2.49358765712884 0.0150624803093844 0.0392090534860568 -3.8092077248604
"PHIP" "PHIP" -0.280015348833664 10.3584291414824 -2.49311863660941 0.0150806968249066 0.0392514954255968 -3.81028088312349
"CFAP206" "CFAP206" 0.393580314229248 7.11572622058824 2.4930003218103 0.0150852952416045 0.0392543178802224 -3.81055157078762
"FAM228B" "FAM228B" 0.259970239130435 8.12251677941176 2.49297416178507 0.0150863121461037 0.0392543178802224 -3.81061141981371
"SNHG6" "SNHG6" 0.230971383199848 11.7588506677596 2.49294314485482 0.0150875179303856 0.0392543178802224 -3.81068237981279
"AURKC" "AURKC" 0.193412448818704 6.06884254940086 2.4928593173527 0.0150907771615579 0.039257822021602 -3.81087415525565
"RBM24" "RBM24" 0.580594205533597 4.99251332352941 2.49253502001564 0.015103391879677 0.0392856599728852 -3.81161601240566
"SUCLA2" "SUCLA2" 0.385512035755822 9.67812689603076 2.49228305545513 0.0151131995032677 0.0393061902195718 -3.81219234690153
"UBE2R2" "UBE2R2" 0.245073232760132 10.1320101535397 2.49217460817776 0.015117422535944 0.0393121927815885 -3.81244039031103
"VWA5B2" "VWA5B2" -0.15237892687747 6.34585154411765 -2.49174609932108 0.0151341194394416 0.0393467153684952 -3.81342039900665
"USP2" "USP2" 0.298673106719367 6.62209038235294 2.49173552719498 0.0151345315934157 0.0393467153684952 -3.81344457590795
"TRIM44" "TRIM44" 0.157314920431537 10.2987463633705 2.49120936404221 0.0151550568118568 0.0393950875311887 -3.81464772605156
"H2AC16" "H2AC16" -0.103049367885811 3.65689610205287 -2.49070848857834 0.0151746188465445 0.0394409439961845 -3.8157928557817
"MYO9A" "MYO9A" 0.345075861660079 9.16478564705882 2.49054765447175 0.0151809051507459 0.0394522877496533 -3.8161605231584
"DCSTAMP" "DCSTAMP" 0.438443138402662 5.51268676769201 2.49003492298228 0.0152009612363589 0.0394994091468323 -3.81733249743518
"EXTL3-AS1" "EXTL3-AS1" -0.0959678608659338 4.39511633087438 -2.4896238948523 0.0152170562916744 0.0395362272567387 -3.81827185863161
"LTB" "LTB" -0.558186528311665 8.61983685938809 -2.48915275757225 0.0152355239640584 0.0395791996879512 -3.8193484342124
"FAM9B" "FAM9B" -0.0890579263107042 3.73093430570548 -2.48826807535755 0.015270256294835 0.0396644086069052 -3.82136952550723
"ZNF317" "ZNF317" 0.208313673450729 8.29661691367198 2.48819739541985 0.0152730342364963 0.0396666051121959 -3.82153097081321
"ZNF319" "ZNF319" -0.263735114624506 8.04051241176471 -2.48808045245481 0.0152776314576904 0.039673525434974 -3.82179808056231
"BRINP2" "BRINP2" -0.285958298727066 5.157229552592 -2.48739189379196 0.0153047250911445 0.0397388561435637 -3.82337060744071
"LOC102723701" "LOC102723701" -0.1106614045845 5.36547846589446 -2.48710382150704 0.0153160730741952 0.0397632917752724 -3.82402839802761
"CTCF" "CTCF" -0.165504650526387 9.48261564135011 -2.48643671120734 0.015342381505112 0.0398265563400278 -3.82555144889371
"UCHL1" "UCHL1" -0.671958969898723 7.07645029207669 -2.48616109336991 0.015353262743521 0.0398497632569223 -3.82618060085678
"GBP6" "GBP6" -0.56142100356668 4.88614275998567 -2.48577840808748 0.0153683824560348 0.0398839639769256 -3.82705405906895
"ZBTB39" "ZBTB39" -0.191154316261317 6.76953642264465 -2.48488631357506 0.0154036807000192 0.0399705166742502 -3.8290897813491
"CBLN1" "CBLN1" -0.142856281709468 5.00520547272978 -2.48480815475091 0.0154067767468029 0.0399734976059618 -3.82926810752471
"GNG13" "GNG13" -0.176618173599516 3.97441569873111 -2.4846044755051 0.0154148475698003 0.039989383408677 -3.82973279754972
"TBC1D28" "TBC1D28" -0.140033543478261 3.67620007352941 -2.48442280378476 0.0154220495494868 0.0400030115177995 -3.83014725109556
"LOC389906" "LOC389906" -0.254714045896584 7.11294218194945 -2.48382756254505 0.0154456677998658 0.0400592127094941 -3.83150501731616
"SGSM1" "SGSM1" -0.342480916996047 6.70867117647059 -2.48371983988475 0.0154499455429186 0.0400622191859056 -3.83175070754581
"MID1IP1" "MID1IP1" 0.424072020212512 8.78843577777897 2.48370008377122 0.0154507301877832 0.0400622191859056 -3.83179576566388
"MAP2K5" "MAP2K5" -0.173498429412657 7.46902288136407 -2.48355048320465 0.015456672970969 0.0400725666516862 -3.83213695263905
"FAM89A" "FAM89A" 0.499165484189723 8.44037086764706 2.48330690883249 0.0154663531996976 0.040092599884252 -3.8326924246358
"NIBAN1" "NIBAN1" 0.3616541789762 10.9376398033861 2.48304368831 0.015476820343012 0.0401099743089032 -3.83329264872298
"IREB2" "IREB2" 0.304526045454545 8.98534413235294 2.48304008968466 0.0154769634889333 0.0401099743089032 -3.83330085433304
"CYB561D1" "CYB561D1" 0.237657924901186 8.36738667647059 2.48291453897734 0.0154819583835738 0.0401178542915935 -3.83358712971233
"WNT9A" "WNT9A" 0.223220146245059 6.1106765 2.48202659625141 0.0155173255958805 0.0402044250703313 -3.8356114347768
"CHKA" "CHKA" -0.275110375907786 8.42700682645206 -2.48179157863989 0.0155266986193419 0.0402236331723689 -3.83614711990903
"LRRC58" "LRRC58" -0.186747404545856 9.92446471056785 -2.48166306271491 0.0155318262723754 0.0402318397122173 -3.83644003357672
"ARHGAP11A" "ARHGAP11A" -0.184487840044172 3.93063525635093 -2.48140553483142 0.0155421059529588 0.0402533877116248 -3.83702695344492
"UBXN7-AS1" "UBXN7-AS1" -0.213258590909091 4.61239657352941 -2.48100711443885 0.0155580216616028 0.0402895255038959 -3.83793487493259
"ARL17B" "ARL17B" -0.27726228458498 7.13048073529412 -2.48094213822785 0.0155606186572926 0.0402911679864911 -3.83808293138279
"FZD3" "FZD3" -0.385411106719367 7.73437682352941 -2.48072493276839 0.0155693028433423 0.040308569651675 -3.83857783782987
"LOC254896" "LOC254896" -0.179552837950349 6.94326367453008 -2.47996440321643 0.015599744260406 0.0403822887991946 -3.84031043325158
"HTRA1" "HTRA1" -0.375323688800976 10.2876933746629 -2.47981047790781 0.0156059118759557 0.0403931608863471 -3.84066104332875
"KCNA10" "KCNA10" -0.11593929939551 5.12971214294599 -2.47941232464001 0.0156218756051775 0.0404293825545997 -3.84156787016599
"USP16" "USP16" 0.271502505142165 9.96729792751869 2.47872368169637 0.0156495210133844 0.0404958234416683 -3.8431360247344
"KRT35" "KRT35" 0.100204121795069 3.75639988324372 2.47843161370104 0.015661259291311 0.0405204306419307 -3.84380100253033
"SLC41A3" "SLC41A3" 0.207002134922545 8.31286358271897 2.47837116671923 0.0156636896574044 0.0405204306419307 -3.84393861952108
"ARMC3" "ARMC3" 0.606129634387352 6.40176172058823 2.47833977008875 0.0156649521421649 0.0405204306419307 -3.84401009774808
"RALGAPA1" "RALGAPA1" -0.264358382721355 9.4263592465329 -2.47788883037825 0.0156830949001129 0.0405622492263471 -3.84503663328668
"KDM6B" "KDM6B" 0.304358270750988 8.20201530882353 2.47772126911127 0.0156898412421557 0.0405745856662853 -3.84541803616933
"MSANTD2" "MSANTD2" -0.407189616840949 8.18690745774009 -2.47721917396048 0.0157100721919617 0.0406210290855943 -3.84656077621089
"DNMT3L" "DNMT3L" -0.104264192042219 4.38169132453951 -2.47717735824852 0.0157117581322885 0.0406210290855943 -3.84665593768831
"CKMT2" "CKMT2" -0.404356601181401 6.28851589857417 -2.4769117530232 0.0157224706935548 0.0406409419720417 -3.84726035352114
"PLCD1" "PLCD1" 0.152926809671268 8.33287844742098 2.47688822952118 0.0157234197750368 0.0406409419720417 -3.84731388140401
"NFIB" "NFIB" 0.361905630628912 10.9190484698785 2.4764428143832 0.0157414002594752 0.0406822944135097 -3.8483273464886
"ELAC2" "ELAC2" -0.172584075554465 8.36236640828193 -2.47629311967895 0.0157474472721993 0.0406927992955322 -3.84866791677657
"THOC5" "THOC5" -0.198706896244496 8.55164981879304 -2.47617223399397 0.0157523320501206 0.0407002985934395 -3.84894293116475
"ITGAV" "ITGAV" -0.336410823506379 11.5135825732791 -2.47595749408756 0.0157610126707897 0.040717602328967 -3.8494314358829
"METTL22" "METTL22" -0.191442757662786 8.0219429561838 -2.4758947851387 0.0157635484209706 0.0407190288141041 -3.84957408373573
"LOC101928335" "LOC101928335" -0.109540294219241 3.81040842764765 -2.47562407559919 0.0157744992615227 0.0407376178676452 -3.85018984859127
"MLIP" "MLIP" -0.252414482213439 4.71224988235294 -2.47561877435154 0.0157747137777627 0.0407376178676452 -3.85020190642377
"CLEC4C" "CLEC4C" 0.180084224553238 4.19283356456762 2.47476623546211 0.0158092461017874 0.0408216608776719 -3.85214074928436
"SLC22A31" "SLC22A31" -0.429135847826087 8.32876927941176 -2.47422025276544 0.0158313969554906 0.0408737160988946 -3.85338212994682
"LSM7" "LSM7" -0.239403329524765 9.74797739475821 -2.47412310066357 0.0158353413979597 0.0408787585786364 -3.8536029971504
"SAP130" "SAP130" -0.194507510034017 8.53670341108605 -2.47387235326231 0.0158455259976457 0.0408999066615958 -3.85417301703914
"MBLAC1" "MBLAC1" -0.192624406612992 6.80611160437658 -2.47342825424653 0.0158635784007759 0.0409413549674538 -3.85518246169885
"CD59" "CD59" 0.260187277948413 12.5964989499491 2.47292503784928 0.0158840562311724 0.0409890517050292 -3.85632609851352
"ROR2" "ROR2" -0.140750456521739 6.26722054411765 -2.47281983938506 0.0158883401663079 0.0409949531088447 -3.85656515370873
"KIF26A" "KIF26A" 0.272390559288538 6.86039216176471 2.47247089336644 0.0159025575243592 0.0410264799371681 -3.8573580452236
"HOXC6" "HOXC6" -0.81275703322675 6.85800718057007 -2.47227120488048 0.0159106987176843 0.0410423251164391 -3.85781174478228
"TMEM151B" "TMEM151B" -0.156519937901035 6.05141196849203 -2.47214853440925 0.0159157017843477 0.0410488757860196 -3.85809044143265
"EML6" "EML6" -0.372412302371541 5.64948751470588 -2.47211088723285 0.0159172374930201 0.0410488757860196 -3.85817597023251
"YBEY" "YBEY" -0.282209294466403 8.43279351470588 -2.47201858321089 0.0159210033345359 0.0410534300278046 -3.85838566667966
"APOC1" "APOC1" 0.465917695118997 10.8351126629333 2.47183022978488 0.0159286903062929 0.0410680927665888 -3.85881354807765
"SLC35D1" "SLC35D1" -0.387563584794 8.42174494482999 -2.47158655617423 0.0159386399215561 0.04108858474315 -3.85936705966916
"RBM20" "RBM20" 0.244124462450593 4.04740961764706 2.47149718316979 0.0159422905754807 0.0410928353758748 -3.85957006160075
"LINC00339" "LINC00339" -0.454206767153542 6.1100117309426 -2.47124243799603 0.0159527003740071 0.0411145051196005 -3.86014865643813
"UNC119B" "UNC119B" 0.306859837510992 9.66718836210314 2.47115150185242 0.0159564178288928 0.0411189235741289 -3.86035518483894
"KLK14" "KLK14" 0.134919915553906 6.33843340227796 2.47071544006435 0.015974254781852 0.0411552008392828 -3.86134545260893
"TRAF5" "TRAF5" -0.476346311435501 8.63175307259484 -2.47070932410732 0.0159745050802516 0.0411552008392828 -3.86135934051009
"MIR497HG" "MIR497HG" 0.205547600790514 6.36274191176471 2.47065572359545 0.0159766988570206 0.041155687556396 -3.86148105344916
"TRG-AS1" "TRG-AS1" 0.463579057312253 6.94556072058823 2.47039779169461 0.0159872593519192 0.0411777239618817 -3.86206671946723
"KAT7" "KAT7" -0.189305172181754 8.61699305593205 -2.46977503416912 0.0160127827425674 0.0412382893161993 -3.86348055651485
"INTS12" "INTS12" 0.226665829080481 9.06962254245127 2.46950441824095 0.0160238852003246 0.0412560983448537 -3.86409483907974
"CYP4B1" "CYP4B1" 1.08606287803357 11.0903333544283 2.4694628673451 0.0160255905055915 0.0412560983448537 -3.86418915224505
"CYP26B1" "CYP26B1" 0.607117413769805 6.06368811585675 2.46945953658182 0.0160257272117042 0.0412560983448537 -3.86419671242971
"FMO1" "FMO1" -0.698662869967877 6.76959239703291 -2.46933739843139 0.016030740909966 0.0412638306457407 -3.86447393639279
"OTUD7B" "OTUD7B" -0.248798013833993 8.21910972058824 -2.46911446268427 0.0160398959230557 0.041282219597353 -3.86497991693663
"POU4F1" "POU4F1" -0.191313239647824 4.12971952049081 -2.46859959512115 0.0160610572736839 0.0413271176096645 -3.86614832752977
"ANXA13" "ANXA13" -0.171350084690466 4.91266314123805 -2.46859206085399 0.0160613671224622 0.0413271176096645 -3.86616542384912
"B4GALNT2" "B4GALNT2" -0.118576763932527 4.38599489500374 -2.46843459524676 0.0160678441672464 0.0413337543201072 -3.86652272564927
"MYBPC3" "MYBPC3" -0.134407694279321 7.10689889741054 -2.46843145220729 0.016067973474009 0.0413337543201072 -3.86652985725845
"APCDD1L" "APCDD1L" -0.156330310276679 5.94301972058823 -2.46817975456971 0.016078331519808 0.0413552173209646 -3.86710093880702
"LRRC23" "LRRC23" 0.425160456480505 6.49374358658956 2.46774914629042 0.0160960661370802 0.0413956459110478 -3.86807784139808
"SLC22A3" "SLC22A3" -0.562368577075099 8.84199702941176 -2.46752249109201 0.0161054079963702 0.0414144826944116 -3.86859198720328
"LSM6" "LSM6" 0.240635803336733 9.13151502427143 2.46703081887803 0.0161256895851208 0.0414614423601402 -3.8697071634484
"SOD1" "SOD1" -0.237512157386763 12.47282532086 -2.46610964225074 0.0161637500913654 0.0415540966656917 -3.87179601191366
"RBKS" "RBKS" -0.248003005685691 7.79608684118673 -2.46582180181209 0.0161756594069256 0.0415795061739756 -3.87244858169874
"CSH1" "CSH1" 0.120895449682241 4.70354363223404 2.46566931833157 0.0161819715599182 0.0415905236236385 -3.87279425479151
"MPST" "MPST" -0.229396146152291 8.92606157643705 -2.46560703035403 0.0161845506476618 0.0415919448792189 -3.87293545365994
"COX6B1" "COX6B1" -0.202702462954889 10.9312123730359 -2.46554645537142 0.0161870591614452 0.041593184436869 -3.87307276653163
"NLRP6" "NLRP6" 0.132193139596745 4.22269332961879 2.46501507615687 0.0162090794564273 0.0416445535771638 -3.87427718936509
"ELL" "ELL" 0.161724219483406 6.87579620581915 2.4649057620859 0.0162136127542793 0.0416509876886303 -3.8745249334877
"FAM168B" "FAM168B" 0.20539133838884 9.68642505650162 2.46468253589891 0.0162228735695072 0.041669563142498 -3.87503081402339
"EIF2B2" "EIF2B2" -0.226285805339185 9.11247948608873 -2.46435485116595 0.0162364765819053 0.0416992857842302 -3.8757733517157
"KIF21A" "KIF21A" -0.491146612648221 8.52027264705882 -2.46405455720994 0.0162489515283655 0.0417261041999359 -3.87645374916568
"AFAP1" "AFAP1" -0.207927089188652 4.63575132178188 -2.46318201875946 0.0162852477658145 0.0418140795668092 -3.87843032888166
"CBFB" "CBFB" -0.228350306990999 10.8357417413093 -2.46296554295287 0.016294264085824 0.0418294225670387 -3.87892062555497
"FAM230J" "FAM230J" -0.261097482213439 4.22058517647059 -2.46294070879004 0.0162952987270367 0.0418294225670387 -3.87897687021996
"ENDOU" "ENDOU" 0.141192224725519 4.53951148240614 2.46265403569193 0.0163072463768941 0.0418548579175896 -3.87962609607705
"CDIPTOSP" "CDIPTOSP" -0.198658361660079 6.06765772058823 -2.46231539392345 0.0163213700538674 0.0418858712921353 -3.88039293356154
"EMC8" "EMC8" -0.239033436758893 9.71730554411765 -2.46225760608167 0.016323781298709 0.0418868228124872 -3.8805237824634
"ZNF155" "ZNF155" 0.193704557646199 5.72121353924639 2.46215786886143 0.0163279436679979 0.0418922669187178 -3.88074961122961
"C14orf119" "C14orf119" -0.252413640631756 10.3792201499529 -2.46205296220304 0.0163323228036173 0.0418982657476452 -3.88098713658595
"FBXO21" "FBXO21" 0.285993219591523 9.84411426081004 2.46169425921084 0.0163473041690277 0.0419314582008997 -3.88179923332049
"H2BC4" "H2BC4" -0.759638555335968 6.96304236764706 -2.46154937737058 0.0163533587109455 0.0419417475784968 -3.88212721501722
"VAV1" "VAV1" 0.371456764751725 7.74645674506827 2.46130135127632 0.0163637282748991 0.0419630998160062 -3.88268865594831
"EZH1" "EZH1" 0.286935865612648 9.05801923529412 2.46119446578645 0.0163681988017105 0.0419693211343383 -3.8829305912757
"MXRA8" "MXRA8" -0.40979801760747 10.0396745447696 -2.46096451564706 0.016377820272195 0.0419887466651205 -3.88345105370392
"SPINK13" "SPINK13" -0.750294438735177 5.17672152941176 -2.46088496546783 0.0163811499570094 0.0419920387509353 -3.88363109579644
"UGT1A3" "UGT1A3" -0.647181907649636 5.91051458087466 -2.46062765758274 0.0163919241034782 0.0420144110371082 -3.88421341504796
"ZCCHC14" "ZCCHC14" -0.291366466030838 9.00965240719385 -2.46033851653595 0.0164040387775339 0.0420402132366063 -3.88486771593309
"FST" "FST" 0.474652042851771 7.85379979785617 2.4599762041896 0.0164192305902863 0.0420738940903004 -3.88568750636903
"STC1" "STC1" 0.764970167931072 8.258451138045 2.4595860259946 0.0164356049459223 0.0421105963966417 -3.88657023497729
"CHRM4" "CHRM4" 0.143452696916144 5.38486595438336 2.45924285291405 0.0164500187831092 0.0421422670135613 -3.88734652376447
"GIGYF1" "GIGYF1" -0.207269701581027 7.26496222058824 -2.45915171962272 0.0164538484384496 0.0421468181612795 -3.88755266036381
"PRKCA-AS1" "PRKCA-AS1" 0.102484730541488 3.96750963513151 2.45907958904916 0.0164568801180862 0.0421482075936417 -3.88771580972922
"VSIG10L" "VSIG10L" -0.465546709486166 5.95471233823529 -2.45904111806478 0.0164584972754595 0.0421482075936417 -3.88780282413121
"DCST2" "DCST2" -0.189784895256916 4.79466180882353 -2.45888928301239 0.0164648811710751 0.0421592965797468 -3.8881462364256
"FGFR3" "FGFR3" -0.695875918852156 9.00623773341262 -2.45879448005853 0.0164688682826401 0.0421642464587224 -3.88836064762233
"TPI1" "TPI1" -0.249903591130846 11.4011351463039 -2.45867498348588 0.0164738951641818 0.0421718568313162 -3.88863089732368
"PRAF2" "PRAF2" -0.230987667219295 8.57252439862209 -2.45859764814671 0.0164771491764016 0.0421743155808139 -3.88880579065031
"TGM5" "TGM5" -0.15375166009593 6.6978271267321 -2.45855450851713 0.0164789645982906 0.0421743155808139 -3.88890334862192
"C2orf42" "C2orf42" -0.190285293818879 7.64289351598715 -2.45775513029697 0.016512636905988 0.0422552244335729 -3.89071084092904
"WSB2" "WSB2" 0.303125475546421 10.8500842359783 2.45760978565679 0.016518765907162 0.0422656396039163 -3.89103943021732
"ANXA5" "ANXA5" 0.192719442733057 12.2062059528927 2.45683077051429 0.0165516508117694 0.0423409472431557 -3.89280031929306
"SCYL1" "SCYL1" -0.166304911151544 8.10169712369256 -2.45681484405623 0.0165523237347196 0.0423409472431557 -3.89283631465693
"REEP4" "REEP4" -0.210680146705083 7.49263937634207 -2.45553067480178 0.0166066631860048 0.0424746551061931 -3.89573802157966
"FAM161A" "FAM161A" -0.388742035573122 6.47936823529412 -2.45545937114216 0.01660968507684 0.0424770917226077 -3.89589910204856
"BIRC7" "BIRC7" -0.197690875632121 6.83593486467694 -2.45517406656457 0.0166217813899374 0.042502731486377 -3.89654358796706
"POLK" "POLK" 0.288812390335357 9.06993040732861 2.45474817050252 0.0166398531945436 0.0425436425928 -3.89750554509119
"THAP7-AS1" "THAP7-AS1" -0.192151501976284 5.57791829411765 -2.4546693957893 0.0166431977285146 0.0425468945169299 -3.89768345559475
"SLC16A3" "SLC16A3" -0.186345278249773 8.49762951288607 -2.45461535699359 0.016645492399726 0.0425474620821285 -3.89780549795394
"SRRD" "SRRD" -0.228491459668805 8.16236634124103 -2.45428516361863 0.0166595197024981 0.0425780154946316 -3.89855116484403
"HEY1" "HEY1" 0.565345693675889 10.0760397205882 2.45372981796206 0.0166831358670388 0.0426330652407037 -3.89980509790749
"H2AC18" "H2AC18" -0.480668331135155 9.09028638643094 -2.45313769965131 0.0167083488787676 0.0426921814517478 -3.90114179969844
"LINC01554" "LINC01554" -0.111482555335968 4.16039439705882 -2.45292644457904 0.0167173526102256 0.0427063628533402 -3.90161864082124
"DNAJC9-AS1" "DNAJC9-AS1" -0.103774323484901 4.91789252422314 -2.45290985570873 0.0167180598153469 0.0427063628533402 -3.90165608346419
"OR10A3" "OR10A3" -0.11388150792797 4.1620080478792 -2.45226659194982 0.0167455036955663 0.0427711459328835 -3.90310782699518
"LSG1" "LSG1" -0.258336234318592 8.03942225232876 -2.45200514883927 0.016756669319594 0.0427943403573807 -3.90369777128297
"NUS1P3" "NUS1P3" 0.355322802197806 5.89022653035996 2.45191337666189 0.0167605902782492 0.042799029385732 -3.90390484198931
"TRPC5OS" "TRPC5OS" -0.100034721343873 3.75017745588235 -2.45183932026315 0.016763754931819 0.0428017862239279 -3.90407193486415
"RNF5" "RNF5" -0.232809199824466 9.82593783554071 -2.45141557095072 0.0167818733312718 0.0428388364725727 -3.90502795592626
"RBM3" "RBM3" 0.341410089743136 10.0569248404634 2.45140233059969 0.0167824397365759 0.0428388364725727 -3.90505782526221
"MIR10A" "MIR10A" -0.246632782608695 5.93830882352941 -2.45094852348604 0.0168018633953486 0.0428830848911745 -3.90608150180045
"RSAD2" "RSAD2" 0.671205268774703 8.65090005882353 2.45058326763635 0.0168175115660188 0.0429176873977169 -3.9069053134149
"BEND7" "BEND7" 0.503706207509881 7.97277433823529 2.45023014178958 0.0168326524950902 0.0429509870005234 -3.90770166888885
"LOC102723380" "LOC102723380" -0.149028247035573 5.41105604411765 -2.44987420246368 0.0168479264304782 0.0429846176690104 -3.90850427201987
"SGSH" "SGSH" -0.263063268774704 9.83841838235294 -2.44977120749259 0.0168523484307356 0.0429905565535156 -3.90873649588774
"METTL27" "METTL27" -0.318946665151484 6.13348068544131 -2.44933896668096 0.0168709176717109 0.0430325792699902 -3.90971098478856
"DMD" "DMD" 0.450974825123263 8.34999870551168 2.44922956120112 0.0168756206852005 0.0430392274103361 -3.90995761712307
"ACYP2" "ACYP2" 0.325750492504668 8.08425046984688 2.44915701932291 0.0168787396913182 0.0430399609709284 -3.91012114290446
"GAGE6" "GAGE6" -0.179605203918191 4.11380273195889 -2.44912534765746 0.0168801016064373 0.0430399609709284 -3.91019253672202
"FAM186B" "FAM186B" -0.202362605425449 5.41389580320168 -2.44904275196993 0.0168836537720836 0.0430436717130319 -3.91037871911014
"GNA11" "GNA11" 0.248618563336158 9.40536665650774 2.44831418418973 0.0169150160998934 0.0431182727553224 -3.9120207865155
"GREB1L" "GREB1L" -0.176216975285904 5.31134819754487 -2.44815755412797 0.0169217653034066 0.0431301214487622 -3.91237375052549
"INPP5F" "INPP5F" -0.281559197384635 8.19056576748137 -2.44806522142354 0.0169257450594391 0.0431349093209392 -3.91258181233764
"CILP" "CILP" -0.838412598205871 7.61358460067671 -2.44800342500045 0.0169284090990573 0.0431363433447677 -3.91272106025673
"HSPD1" "HSPD1" -0.208949254106003 12.6159218214475 -2.44780719839178 0.0169368709080401 0.0431525488395492 -3.91316320464171
"LINC01094" "LINC01094" 0.545455697628459 6.31541430882353 2.44755758905024 0.0169476402029408 0.0431746287026518 -3.91372558991658
"MUC12" "MUC12" 0.180544418972332 5.23113014705882 2.44694337404397 0.0169741664158785 0.0432341840683257 -3.91510924985138
"RCE1" "RCE1" -0.165685761114181 6.62984515826713 -2.44691876226122 0.0169752301047693 0.0432341840683257 -3.91516468746866
"OR2B6" "OR2B6" -0.0962834483958632 4.36942120759462 -2.44671919607312 0.0169838573007235 0.0432507905556694 -3.91561418963384
"MATN1" "MATN1" -0.124457260832416 5.80858050471641 -2.44666069028365 0.0169863872364488 0.0432518676742522 -3.91574596204528
"PYURF" "PYURF" 0.247206872447936 11.6117876876678 2.44654659417387 0.0169913220079761 0.0432590671189052 -3.9160029327764
"NIM1K" "NIM1K" 0.382516041501976 5.94417310294118 2.44624441266465 0.0170043978741827 0.0432818429721042 -3.91668346668946
"MRPL23" "MRPL23" -0.275077134021138 9.2186390482648 -2.4462424049731 0.0170044847803011 0.0432818429721042 -3.91668798791599
"DDX59-AS1" "DDX59-AS1" -0.138276648114661 4.24697494684256 -2.44589246908571 0.0170196383972575 0.0433150430224277 -3.91747597953857
"NBPF20" "NBPF20" -0.388267646245059 8.95987727941177 -2.44584261522577 0.017021798253044 0.0433151697704832 -3.91758823363181
"SCAMP1" "SCAMP1" -0.265676686106662 10.5609931583054 -2.44545443894472 0.0170386239112603 0.0433526117563648 -3.91846221027197
